strategy,symbol,direction_label,entry_rule,setup_id,exit_reason,entry_time,exit_time,entry_price,stop_price,exit_price,W_ID,X_ID,W_START,W_END,X_END,RETRACE_RATIO,FAN_BREAKOUT,BASE_CHANNEL_STATE,DECEL_CHANNEL_STATE,MACD_TRIGGER,STOCH_TRIGGER,PSAR_TRIGGER,PRIMARY_TRIGGER,MOMENTUM_CONFIRM,SESSION_OK,X_SEGMENT_COUNT,X_POSSIBLE_COMPOSITE,RR_OK,SETUP_STATUS,BLOCK_REASON,LAST_PASSED_STAGE,H4_ATTRACTOR_DIR,H4_ATTRACTOR_STAGE,H4_ATTRACTOR_BLOCK_REASON,H4_ATTRACTOR_TREND_OK,H4_ATTRACTOR_MACD_OK,H4_MACD_NEUTRAL,H4_STANDBY,H4_PSAR_FLIP_EVENT,H4_PSAR_FLIP_COUNT_WINDOW,H4_PSAR_LATERAL,H4_MACD_ZLR_BULL,H4_MACD_ZLR_BEAR,H4_MACD_ZLR_RELEVANT,FRACTAL_SEGMENT_COUNT,FRACTAL_EQUIVALENT_CLASS,SL_PRICE,TP_PRICE,TP_SOURCE,RR_RATIO,PLANNED_ENTRY_PRICE,size_fraction,balance_before_entry,risk_amount,risk_pct_real,stop_distance,stop_ticks,loss_per_lot,lots_raw,lots,expected_loss_at_sl,risk_gap,ticks_moved,tick_value_used,commission_per_side_per_lot,commission_entry,commission_exit,commission_total,pnl_money_gross,pnl_money,pnl_formula_money,pnl_formula_diff,pnl_net_diff,Variant
menendez_core,NZDUSD.r,SHORT,menendez_core,555,TP,2021-11-11 18:30:00,2021-11-11 20:00:00,0.70257,0.70387,0.7012641484125506,554.0,555.0,2021-11-11 03:00:00,2021-11-11 13:00:00,2021-11-11 18:00:00,0.49152542372881036,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,2,OTHER,0.70387,0.7012641484125506,BB_LOWER,1.004501221114984,0.70257,1.0,9163.730781528458,91.63730781528459,1.0,0.0012999999999999678,129.9999999999968,113.1566348899972,0.809827085299663,0.8,90.52530791199777,-1.111999903286815,130.5851587449447,0.8704280765,3.0,2.4000000000000004,2.4000000000000004,4.800000000000001,90.9319908366475,86.1319908366475,90.9319908366475,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,4265,SL,2021-12-15 10:00:00,2021-12-15 11:00:00,1.12715,1.12767,1.12767,4264.0,4265.0,2021-12-14 16:00:00,2021-12-15 01:30:00,2021-12-15 09:00:00,0.41772151898734533,True,1,1,False,True,False,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,2,False,False,False,False,2,OTHER,1.12767,1.1254298906096591,BB_LOWER,3.3079026737335284,1.12715,1.0,9249.862772365106,92.49862772365107,1.0,0.0005199999999998539,51.999999999985384,45.26265395598728,2.0435970858800134,2.04,92.33581407021406,-0.16281365343701282,-51.999999999985384,0.870435653,3.0,6.12,6.12,12.24,-92.33581407021406,-104.57581407021405,-92.33581407021406,0.0,0.0,faithful_operable_sma200_primary
menendez_core,GBPUSD.r,SHORT,menendez_core,954,SL,2022-03-29 03:30:00,2022-03-29 09:30:00,1.30799,1.31063,1.31063,953.0,954.0,2022-03-28 12:00:00,2022-03-28 19:00:00,2022-03-29 03:00:00,0.41415192507804843,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,4,OTHER,1.31063,1.3048233333333334,W_S1,1.1994949494949125,1.30799,1.0,9145.286958294892,91.45286958294892,1.0,0.0026399999999999757,263.99999999999756,229.7950123919979,0.39797586827926107,0.39,89.62005483287918,-1.832814750069744,-263.99999999999756,0.870435653,3.0,1.17,1.17,2.34,-89.62005483287918,-91.96005483287918,-89.62005483287918,0.0,0.0,faithful_operable_sma200_primary
menendez_core,USDCHF.r,LONG,menendez_core,1198,SL,2022-06-15 07:00:00,2022-06-15 09:00:00,1.00017,0.99859,0.99859,1197.0,1198.0,2022-06-14 12:30:00,2022-06-14 22:30:00,2022-06-15 06:30:00,0.3948797517455349,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,1,H4_LONG_READY,,True,False,True,True,False,2,False,False,False,False,2,OTHER,0.99859,1.0029624712997944,BB_UPPER,1.7673868986040409,1.00017,1.0,9053.326903462012,90.53326903462012,1.0,0.0015800000000000258,158.00000000000256,174.42951612940283,0.5190249393769849,0.51,88.95905322599545,-1.5742158086246718,-158.00000000000256,1.1039842793,3.0,1.53,1.53,3.06,-88.95905322599545,-92.01905322599545,-88.95905322599545,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURJPY.r,SHORT,menendez_core,5006,TP,2022-07-29 05:00:00,2022-07-29 06:00:00,136.957,137.332,136.48985680268254,5005.0,5006.0,2022-07-28 12:00:00,2022-07-28 20:30:00,2022-07-29 04:30:00,0.5103668261562966,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,2,OTHER,137.332,136.48985680268254,BB_LOWER,1.2457151928465464,136.957,1.0,8961.307850236017,89.61307850236017,1.0,0.375,375.0,204.86989395000003,0.43741457944148143,0.43,88.0940543985,-1.5190241038601613,467.1431973174549,0.5462928567,3.0,1.29,1.29,2.58,109.73470645272542,107.15470645272542,109.73470645272542,0.0,0.0,faithful_operable_sma200_primary
menendez_core,AUDUSD.r,LONG,menendez_core,1424,TP,2022-08-25 17:30:00,2022-08-26 15:30:00,0.69669,0.69506,0.6988997195168635,1423.0,1424.0,2022-08-24 17:30:00,2022-08-25 12:00:00,2022-08-25 17:00:00,0.40237859266600395,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,1,H4_LONG_READY,,True,True,False,False,False,0,False,False,False,False,2,OTHER,0.69506,0.6988997195168635,BB_UPPER,1.355656145314977,0.69669,1.0,9068.462556688743,90.68462556688743,1.0,0.0016300000000000203,163.00000000000202,141.88101143900175,0.6391597060602789,0.63,89.3850372065711,-1.299588360316335,220.97195168634397,0.8704280765,3.0,1.8900000000000001,1.8900000000000001,3.7800000000000002,121.17432024608104,117.39432024608104,121.17432024608104,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURGBP.r,SHORT,menendez_core,1713,SL,2022-11-24 07:30:00,2022-11-24 08:30:00,0.86277,0.86328,0.86328,1712.0,1713.0,2022-11-23 10:00:00,2022-11-23 19:00:00,2022-11-24 07:00:00,0.4052401746724943,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,True,True,False,2,False,False,True,True,1,CORRECTIVE_EQUIVALENT,0.86328,0.8617927308621336,BB_LOWER,1.9162139958165163,0.86277,1.0,9185.856876934824,91.85856876934824,1.0,0.0005100000000000104,51.00000000000104,59.0229958236012,1.5563183042060575,1.55,91.48564352658187,-0.37292524276637096,-51.00000000000104,1.1573136436,3.0,4.65,4.65,9.3,-91.48564352658187,-100.78564352658186,-91.48564352658187,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURGBP.r,SHORT,menendez_core,1737,SL,2022-12-02 00:00:00,2022-12-02 07:30:00,0.85825,0.8599,0.8599,1736.0,1737.0,2022-12-01 09:30:00,2022-12-01 18:00:00,2022-12-01 23:30:00,0.5635179153094462,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,1,False,False,False,False,2,OTHER,0.8599,0.8552046611169207,BB_LOWER,1.8456599291388818,0.85825,1.0,9085.071233408242,90.85071233408242,1.0,0.0016500000000000403,165.000000000004,190.95675119400462,0.4757659091182465,0.47,89.74967306118216,-1.1010392729002518,-165.000000000004,1.1573136436,3.0,1.41,1.41,2.82,-89.74967306118216,-92.56967306118216,-89.74967306118216,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,5527,TP,2023-02-23 09:30:00,2023-02-23 11:00:00,1.06164,1.06277,1.0602232010942592,5526.0,5527.0,2023-02-22 17:30:00,2023-02-23 02:30:00,2023-02-23 08:30:00,0.5840163934426275,True,1,1,False,True,False,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,0,False,False,False,False,3,OTHER,1.06277,1.0602232010942592,BB_LOWER,1.2538043413634181,1.06164,1.0,8992.50156034706,89.9250156034706,1.0,0.0011300000000000754,113.00000000000753,98.35922878900656,0.9142509219584422,0.91,89.50689819799598,-0.41811740547461795,141.6798905740757,0.8704280765,3.0,2.73,2.73,5.46,112.2231607143221,106.76316071432211,112.2231607143221,0.0,0.0,faithful_operable_sma200_primary
menendez_core,GBPUSD.r,LONG,menendez_core,2075,SL,2023-03-29 07:30:00,2023-03-29 08:30:00,1.2328999999999999,1.23209,1.23209,2074.0,2075.0,2023-03-28 14:00:00,2023-03-28 23:30:00,2023-03-29 07:00:00,0.5714285714285906,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,1,H4_LONG_READY,,True,False,True,False,False,1,False,False,False,False,2,OTHER,1.23209,1.2344169830165332,BB_UPPER,1.8728185389301233,1.2328999999999999,1.0,9099.264721061383,90.99264721061384,1.0,0.0008099999999999774,80.99999999999774,70.50528789299804,1.2905790463363305,1.29,90.95182138196748,-0.04082582864636208,-80.99999999999774,0.870435653,3.0,3.87,3.87,7.74,-90.95182138196748,-98.69182138196747,-90.95182138196748,0.0,0.0,faithful_operable_sma200_primary
menendez_core,AUDUSD.r,SHORT,menendez_core,2125,SL,2023-04-11 00:00:00,2023-04-11 01:00:00,0.66385,0.66431,0.66431,2124.0,2125.0,2023-04-10 14:00:00,2023-04-10 19:30:00,2023-04-10 23:30:00,0.44382022471909705,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,0,False,False,False,False,2,OTHER,0.66431,0.6632233333333334,W_S1,1.3623188405799864,0.66385,1.0,9000.572899679415,90.00572899679415,1.0,0.00045999999999990493,45.999999999990486,40.04004003799172,2.2478930818099285,2.24,89.68968968510147,-0.31603931169267696,-45.999999999990486,0.870435653,3.0,6.720000000000001,6.720000000000001,13.440000000000001,-89.68968968510147,-103.12968968510147,-89.68968968510147,0.0,0.0,faithful_operable_sma200_primary
menendez_core,USDCAD.r,LONG,menendez_core,2235,SL,2023-04-26 04:00:00,2023-04-26 10:00:00,1.3627799999999999,1.36169,1.36169,2234.0,2235.0,2023-04-25 16:00:00,2023-04-25 21:30:00,2023-04-26 03:30:00,0.48818897637792796,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,1,H4_LONG_READY,,True,False,True,True,False,1,False,False,False,False,3,OTHER,1.36169,1.3645097761965403,BB_UPPER,1.5869506390282229,1.3627799999999999,1.0,8897.443209994313,88.97443209994313,1.0,0.0010899999999998133,108.99999999998133,69.30579752318813,1.2837949389468366,1.28,88.71142082968082,-0.26301127026231086,-108.99999999998133,0.6358330048,3.0,3.84,3.84,7.68,-88.71142082968082,-96.39142082968081,-88.71142082968082,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURGBP.r,SHORT,menendez_core,2329,TP,2023-06-09 09:00:00,2023-06-09 13:30:00,0.85825,0.85905,0.8572866666666665,2328.0,2329.0,2023-06-08 16:30:00,2023-06-09 00:00:00,2023-06-09 08:00:00,0.4999999999999799,True,1,1,False,True,False,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,True,True,False,2,False,False,True,True,2,OTHER,0.85905,0.8572866666666665,D_S1,1.2041666666667494,0.85825,1.0,8801.051789164632,88.01051789164633,1.0,0.0008000000000000229,80.00000000000229,92.58509148800265,0.950590602408714,0.95,87.95583691360251,-0.05468097804381955,96.3333333333427,1.1572466787,3.0,2.8499999999999996,2.8499999999999996,5.699999999999999,105.90735854570528,100.20735854570528,105.90735854570528,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURGBP.r,SHORT,menendez_core,2471,SL,2023-07-26 11:00:00,2023-07-26 12:00:00,0.85793,0.85863,0.85863,2470.0,2471.0,2023-07-25 10:30:00,2023-07-26 00:00:00,2023-07-26 10:30:00,0.4438943894389423,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,False,False,0,False,False,False,False,2,OTHER,0.85863,0.8564805466024121,BB_LOWER,2.0706477108396726,0.85793,1.0,8901.259147710338,89.01259147710338,1.0,0.0007000000000000339,70.00000000000338,81.01195505200391,1.0987587130808487,1.09,88.30303100668426,-0.7095604704191203,-70.00000000000338,1.1573136436,3.0,3.2700000000000005,3.2700000000000005,6.540000000000001,-88.30303100668426,-94.84303100668427,-88.30303100668426,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,6109,SL,2023-09-04 11:30:00,2023-09-04 14:00:00,1.07977,1.08068,1.08068,6108.0,6109.0,2023-09-01 17:00:00,2023-09-04 03:00:00,2023-09-04 11:00:00,0.4340320591861945,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,2,OTHER,1.08068,1.076964745516154,BB_LOWER,3.082697234994903,1.07977,1.0,8806.416116703653,88.06416116703653,1.0,0.0009100000000001884,91.00000000001883,79.2096444230164,1.1117858413393815,1.11,87.9227053095482,-0.14145585748832445,-91.00000000001883,0.870435653,3.0,3.33,3.33,6.66,-87.9227053095482,-94.5827053095482,-87.9227053095482,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURJPY.r,LONG,menendez_core,6401,SL,2023-10-18 09:00:00,2023-10-18 13:00:00,158.488,158.143,158.143,6400.0,6401.0,2023-10-17 15:00:00,2023-10-17 23:30:00,2023-10-18 08:00:00,0.5913580246913729,True,1,1,True,False,False,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,1,H4_LONG_READY,,True,True,False,False,False,2,False,False,False,False,1,CORRECTIVE_EQUIVALENT,158.143,158.83474,FIB_0.854,1.0050434782609052,158.488,1.0,8711.833411394104,87.11833411394103,1.0,0.34499999999999886,344.99999999999886,188.48030243399938,0.4622145284621849,0.46,86.70093911963973,-0.4173949943013042,-344.99999999999886,0.5463197172,3.0,1.3800000000000001,1.3800000000000001,2.7600000000000002,-86.70093911963973,-89.46093911963973,-86.70093911963973,0.0,0.0,faithful_operable_sma200_primary
menendez_core,USDJPY,SHORT,menendez_core,6139,TP,2023-11-20 10:00:00,2023-11-20 11:00:00,148.923,149.204,148.5449989040714,6138.0,6139.0,2023-11-20 03:00:00,2023-11-20 08:00:00,2023-11-20 09:30:00,0.4625668449197969,True,1,1,True,False,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,6,OTHER,149.204,148.5449989040714,BB_LOWER,1.3451996296391033,148.923,1.0,8622.372472274465,86.22372472274465,1.0,0.2810000000000059,281.0000000000059,153.51584053320323,0.5616601154855789,0.56,85.96887069859382,-0.2548540241508306,378.001095928596,0.5462928567,3.0,1.6800000000000002,1.6800000000000002,3.3600000000000003,115.63960717711555,112.27960717711555,115.63960717711555,0.0,0.0,faithful_operable_sma200_primary
menendez_core,USDJPY,SHORT,menendez_core,6143,SL,2023-11-21 09:30:00,2023-11-21 18:00:00,147.512,147.826,147.826,6142.0,6143.0,2023-11-20 19:00:00,2023-11-21 07:00:00,2023-11-21 09:00:00,0.48709408825976913,True,1,1,True,False,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,10,OTHER,147.826,147.1292608031006,BB_LOWER,1.2189146398070134,147.512,1.0,8734.65207945158,87.3465207945158,1.0,0.31399999999999295,313.99999999999295,171.54439120079616,0.5091773632649693,0.5,85.77219560039808,-1.5743251941177192,-313.99999999999295,0.5463197172,3.0,1.5,1.5,3.0,-85.77219560039808,-88.77219560039808,-85.77219560039808,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURGBP.r,SHORT,menendez_core,2969,SL,2024-01-09 10:00:00,2024-01-09 13:30:00,0.85945,0.86002,0.86002,2968.0,2969.0,2024-01-08 17:00:00,2024-01-09 00:00:00,2024-01-09 09:30:00,0.544025157232714,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,0,False,False,False,False,1,CORRECTIVE_EQUIVALENT,0.86002,0.8586278355022761,BB_LOWER,1.4423938556562206,0.85945,1.0,8645.879883851181,86.45879883851181,1.0,0.0005699999999999594,56.999999999995936,65.9668776851953,1.3106395493069614,1.31,86.41660976760585,-0.04218907090596247,-56.999999999995936,1.1573136436,3.0,3.93,3.93,7.86,-86.41660976760585,-94.27660976760585,-86.41660976760585,0.0,0.0,faithful_operable_sma200_primary
menendez_core,USDCHF.r,SHORT,menendez_core,3365,TP,2024-06-18 10:00:00,2024-06-18 12:00:00,0.88958,0.89,0.8885633333333334,3364.0,3365.0,2024-06-17 16:00:00,2024-06-18 03:30:00,2024-06-18 09:00:00,0.4040404040404036,True,1,1,False,True,False,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,0,False,False,False,False,1,CORRECTIVE_EQUIVALENT,0.89,0.8885633333333334,W_S1,2.420634920635057,0.88958,1.0,8551.603274083574,85.51603274083574,1.0,0.00041999999999997595,41.99999999999759,46.367339730597344,1.8443161336772695,1.84,85.31590510429912,-0.2001276365366209,101.66666666666656,1.1038989712,3.0,5.5200000000000005,5.5200000000000005,11.040000000000001,206.50270087914646,195.46270087914647,206.50270087914646,0.0,0.0,faithful_operable_sma200_primary
